1983,-194078
1984,-194479
1985,-194479
1986,-194479
1987,-194482
1988,-194487
1989,-194496
1990,-194496
1991,-194497
1992,-194499
1993,-194503
1994,-194511
1995,-194523
1996,-194549
1997,-194549
1998,-194553
1999,-194558
2000,-194569
2001,-194587
2002,-194627
2003,-194710
2004,-194876
2005,-195173
2006,-195825
2007,-197151
2008,-197151
2009,-197282
2010,-197282
2011,-197296
2012,-197323
2013,-197376
2014,-197479
2015,-197479
2016,-197490
2017,-197509
2018,-197549
2019,-197633
2020,-197799
2021,-198130
2022,-198751
2023,-198751
2024,-198816
2025,-198946
2026,-199205
2027,-199707
2028,-199707
2029,-199758
2030,-199856
2031,-200059
2032,-200460
2033,-201254
2034,-201254
2035,-201331
2036,-201488
2037,-201802
2038,-201802
2039,-201831
2040,-201891
2041,-202011
2042,-202250
2043,-202721
2044,-202721
2045,-202767
2046,-202859
2047,-203042
2048,-203042
2049,-203056
2050,-203085
2051,-203153
2052,-203298
2053,-203589
2054,-203589
2055,-203618
2056,-203675
2057,-203789
2058,-204007
2059,-204442
2060,-205308
2061,-205308
2062,-205388
2063,-205548
2064,-205869
2065,-205869
2066,-205896
2067,-205955
2068,-206082
2069,-206335
2070,-206837
2071,-206837
2072,-206888
2073,-206989
2074,-207186
2075,-207586
2076,-207586
2077,-207626
2078,-207702
2079,-207846
2080,-208135
2081,-208710
2082,-209850
2083,-209850
2084,-209965
2085,-210193
2086,-210648
2087,-210648
2088,-210693
2089,-210783
2090,-210960
2091,-211305
2092,-211305
2093,-211339
2094,-211407
2095,-211535
2096,-211796
2097,-212322
2098,-212322
2099,-212375
2100,-212480
2101,-212689
2102,-212689
2103,-212710
2104,-212751
2105,-212827
2106,-212971
2107,-212971
2108,-212985
2109,-213014
2110,-213071
2111,-213183
2112,-213395
2113,-213395
2114,-213416
2115,-213457
2116,-213540
2117,-213704
2118,-213704
2119,-213721
2120,-213754
2121,-213820
2122,-213942
2123,-214177
2124,-214177
2125,-214201
2126,-214247
2127,-214338
2128,-214518
2129,-214518
2130,-214535
2131,-214554
2132,-214558
2133,-214558
2134,-214561
2135,-214565
2136,-214571
2137,-214582
2138,-214604
2139,-214646
2140,-214726
2141,-214885
2142,-214885
2143,-214902
2144,-214933
2145,-214997
2146,-215121
2147,-215370
2148,-215370
2149,-215395
2150,-215445
2151,-215543
2152,-215543
2153,-215553
2154,-215573
2155,-215613
2156,-215691
2157,-215836
2158,-216126
2159,-216126
2160,-216155
2161,-216212
2162,-216319
2163,-216525
2164,-216939
2165,-216939
2166,-216981
2167,-217063
2168,-217230
2169,-217564
2170,-217564
2171,-217597
2172,-217663
2173,-217796
2174,-218059
2175,-218059
2176,-218085
2177,-218138
2178,-218242
2179,-218445
2180,-218851
2181,-219661
2182,-219661
2183,-219742
2184,-219904
2185,-220227
2186,-220870
2187,-220870
2188,-220935
2189,-221062
2190,-221319
2191,-221319
2192,-221344
2193,-221395
2194,-221487
2195,-221487
2196,-221497
2197,-221514
2198,-221551
2199,-221622
2200,-221761
2201,-222037
2202,-222580
2203,-222580
2204,-222635
2205,-222744
2206,-222961
2207,-222961
2208,-222982
2209,-223026
2210,-223110
2211,-223110
2212,-223119
2213,-223136
2214,-223170
2215,-223237
2216,-223372
2217,-223640
2218,-223640
2219,-223667
2220,-223720
2221,-223822
2222,-224021
2223,-224021
2224,-224042
2225,-224083
2226,-224164
2227,-224320
2228,-224320
2229,-224335
2230,-224364
2231,-224421
2232,-224421
2233,-224427
2234,-224439
2235,-224462
2236,-224507
2237,-224595
2238,-224595
2239,-224605
2240,-224622
2241,-224658
2242,-224728
2243,-224728
2244,-224735
2245,-224749
2246,-224776
2247,-224830
2248,-224929
2249,-224929
2250,-224939
2251,-224959
2252,-224999
2253,-224999
2254,-225003
2255,-225011
2256,-225026
2257,-225056
2258,-225112
2259,-225112
2260,-225117
2261,-225128
2262,-225150
2263,-225192
2264,-225275
2265,-225275
2266,-225283
2267,-225299
2268,-225331
2269,-225331
2270,-225334
2271,-225341
2272,-225352
2273,-225375
2274,-225375
2275,-225378
2276,-225382
2277,-225391
2278,-225409
2279,-225442
2280,-225497
2281,-225497
2282,-225499
2283,-225502
2284,-225508
2285,-225519
2286,-225539
2287,-225577
2288,-225652
2289,-225652
2290,-225659
2291,-225675
2292,-225704
2293,-225762
2294,-225873
2295,-225873
2296,-225884
2297,-225906
2298,-225948
2299,-225948
2300,-225953
2301,-225961
2302,-225978
2303,-226012
2304,-226012
2305,-226015
2306,-226022
2307,-226035
2308,-226060
2309,-226111
2310,-226111
2311,-226116
2312,-226127
2313,-226147
2314,-226187
2315,-226266
2316,-226266
2317,-226275
2318,-226290
2319,-226322
2320,-226322
2321,-226325
2322,-226332
2323,-226344
2324,-226369
2325,-226417
2326,-226417
2327,-226421
2328,-226431
2329,-226449
2330,-226483
2331,-226483
2332,-226487
2333,-226494
2334,-226507
2335,-226533
2336,-226533
2337,-226536
2338,-226541
2339,-226552
2340,-226572
2341,-226572
2342,-226574
2343,-226578
2344,-226586
2345,-226600
2346,-226626
2347,-226626
2348,-226628
2349,-226634
2350,-226644
2351,-226644
2352,-226645
2353,-226646
2354,-226650
2355,-226657
2356,-226669
2357,-226669
2358,-226670
2359,-226673
2360,-226677
2361,-226686
2362,-226703
2363,-226703
2364,-226704
2365,-226706
2366,-226710
2367,-226718
2368,-226732
2369,-226732
2370,-226732
2371,-226733
2372,-226735
2373,-226737
2374,-226743
2375,-226752
2376,-226752
2377,-226753
2378,-226753
2379,-226754
2380,-226756
2381,-226760
2382,-226766
2383,-226770
2384,-226772
2385,-226776
2386,-226776
2387,-226776
2388,-226776
2389,-226777
2390,-226778
2391,-226780
2392,-226784
2393,-226787
2394,-226790
2395,-226794
2396,-226795
2397,-226798
2398,-226799
2399,-226802
2400,-226805
2401,-226807
2402,-226809
2403,-226811
2404,-226814
2405,-226816
2406,-226818
2407,-226821
2408,-226823
2409,-226825
2410,-226828
2411,-226831
2412,-226832
2413,-226834
2414,-226836
2415,-226837
2416,-226839
2417,-226840
2418,-226842
2419,-226843
2420,-226845
2421,-226847
2422,-226848
2423,-226850
2424,-226852
2425,-226853
2426,-226854
2427,-226856
2428,-226857
2429,-226858
2430,-226859
2431,-226861
2432,-226862
2433,-226863
2434,-226864
2435,-226865
2436,-226866
2437,-226867
2438,-226867
2439,-226869
2440,-226870
2441,-226871
2442,-226872
2443,-226873
2444,-226874
2445,-226875
2446,-226876
2447,-226876
2448,-226877
2449,-226878
2450,-226878
2451,-226879
2452,-226879
2453,-226880
2454,-226880
2455,-226881
2456,-226881
2457,-226882
2458,-226882
2459,-226882
2460,-226883
2461,-226883
2462,-226883
2463,-226883
2464,-226884
2465,-226884
2466,-226884
2467,-226884
2468,-226885
